Ticker,Sector,Industry,Stock_Type,Year,Price,Funda_Score,Funda_Label,GPM (%) | Raw,GPM (%) | Skor(1-5),GPM (%) | Bobot,GPM (%) | Kontribusi,OPM (%) | Raw,OPM (%) | Skor(1-5),OPM (%) | Bobot,OPM (%) | Kontribusi,NPM (%) | Raw,NPM (%) | Skor(1-5),NPM (%) | Bobot,NPM (%) | Kontribusi,ROE (%) | Raw,ROE (%) | Skor(1-5),ROE (%) | Bobot,ROE (%) | Kontribusi,ROA (%) | Raw,ROA (%) | Skor(1-5),ROA (%) | Bobot,ROA (%) | Kontribusi,FCF/Net Income | Raw,FCF/Net Income | Skor(1-5),FCF/Net Income | Bobot,FCF/Net Income | Kontribusi,DER (x) | Raw,DER (x) | Skor(1-5),DER (x) | Bobot,DER (x) | Kontribusi,DAR (x) | Raw,DAR (x) | Skor(1-5),DAR (x) | Bobot,DAR (x) | Kontribusi,Interest Cov. (x) | Raw,Interest Cov. (x) | Skor(1-5),Interest Cov. (x) | Bobot,Interest Cov. (x) | Kontribusi,Net Debt/EBITDA (x) | Raw,Net Debt/EBITDA (x) | Skor(1-5),Net Debt/EBITDA (x) | Bobot,Net Debt/EBITDA (x) | Kontribusi,PER (x) | Raw,PER (x) | Skor(1-5),PER (x) | Bobot,PER (x) | Kontribusi,PBV (x) | Raw,PBV (x) | Skor(1-5),PBV (x) | Bobot,PBV (x) | Kontribusi,EV/EBITDA (x) | Raw,EV/EBITDA (x) | Skor(1-5),EV/EBITDA (x) | Bobot,EV/EBITDA (x) | Kontribusi,Div. Yield (%) | Raw,Div. Yield (%) | Skor(1-5),Div. Yield (%) | Bobot,Div. Yield (%) | Kontribusi,Revenue CAGR 3Y (%) | Raw,Revenue CAGR 3Y (%) | Skor(1-5),Revenue CAGR 3Y (%) | Bobot,Revenue CAGR 3Y (%) | Kontribusi,EPS CAGR 3Y (%) | Raw,EPS CAGR 3Y (%) | Skor(1-5),EPS CAGR 3Y (%) | Bobot,EPS CAGR 3Y (%) | Kontribusi,Current Ratio (x) | Raw,Current Ratio (x) | Skor(1-5),Current Ratio (x) | Bobot,Current Ratio (x) | Kontribusi,Inventory TO (x) | Raw,Inventory TO (x) | Skor(1-5),Inventory TO (x) | Bobot,Inventory TO (x) | Kontribusi,Asset Turnover (x) | Raw,Asset Turnover (x) | Skor(1-5),Asset Turnover (x) | Bobot,Asset Turnover (x) | Kontribusi,Receivables TO (x) | Raw,Receivables TO (x) | Skor(1-5),Receivables TO (x) | Bobot,Receivables TO (x) | Kontribusi,Cash Conv. Cycle (hari) | Raw,Cash Conv. Cycle (hari) | Skor(1-5),Cash Conv. Cycle (hari) | Bobot,Cash Conv. Cycle (hari) | Kontribusi,NPM Bank (%) | Raw,NPM Bank (%) | Skor(1-5),NPM Bank (%) | Bobot,NPM Bank (%) | Kontribusi,ROE Bank (%) | Raw,ROE Bank (%) | Skor(1-5),ROE Bank (%) | Bobot,ROE Bank (%) | Kontribusi,ROA Bank (%) | Raw,ROA Bank (%) | Skor(1-5),ROA Bank (%) | Bobot,ROA Bank (%) | Kontribusi,FCF/Net Income Bank | Raw,FCF/Net Income Bank | Skor(1-5),FCF/Net Income Bank | Bobot,FCF/Net Income Bank | Kontribusi,Risk Factor | Raw,Risk Factor | Skor(1-5),Risk Factor | Bobot,Risk Factor | Kontribusi,Asset Turnover Bank (x) | Raw,Asset Turnover Bank (x) | Skor(1-5),Asset Turnover Bank (x) | Bobot,Asset Turnover Bank (x) | Kontribusi,PER Bank (x) | Raw,PER Bank (x) | Skor(1-5),PER Bank (x) | Bobot,PER Bank (x) | Kontribusi,PBV Bank (x) | Raw,PBV Bank (x) | Skor(1-5),PBV Bank (x) | Bobot,PBV Bank (x) | Kontribusi,Div. Yield Bank (%) | Raw,Div. Yield Bank (%) | Skor(1-5),Div. Yield Bank (%) | Bobot,Div. Yield Bank (%) | Kontribusi,Revenue CAGR 3Y Bank (%) | Raw,Revenue CAGR 3Y Bank (%) | Skor(1-5),Revenue CAGR 3Y Bank (%) | Bobot,Revenue CAGR 3Y Bank (%) | Kontribusi,EPS CAGR 3Y Bank (%) | Raw,EPS CAGR 3Y Bank (%) | Skor(1-5),EPS CAGR 3Y Bank (%) | Bobot,EPS CAGR 3Y Bank (%) | Kontribusi,GPM Karya (%) | Raw,GPM Karya (%) | Skor(1-5),GPM Karya (%) | Bobot,GPM Karya (%) | Kontribusi,OPM Karya (%) | Raw,OPM Karya (%) | Skor(1-5),OPM Karya (%) | Bobot,OPM Karya (%) | Kontribusi,DER Karya (x) | Raw,DER Karya (x) | Skor(1-5),DER Karya (x) | Bobot,DER Karya (x) | Kontribusi,Interest Cov. Karya (x) | Raw,Interest Cov. Karya (x) | Skor(1-5),Interest Cov. Karya (x) | Bobot,Interest Cov. Karya (x) | Kontribusi,Net Debt/EBITDA Karya (x) | Raw,Net Debt/EBITDA Karya (x) | Skor(1-5),Net Debt/EBITDA Karya (x) | Bobot,Net Debt/EBITDA Karya (x) | Kontribusi,Current Ratio Karya (x) | Raw,Current Ratio Karya (x) | Skor(1-5),Current Ratio Karya (x) | Bobot,Current Ratio Karya (x) | Kontribusi,Receivables TO Karya (x) | Raw,Receivables TO Karya (x) | Skor(1-5),Receivables TO Karya (x) | Bobot,Receivables TO Karya (x) | Kontribusi
MDIY.JK,Consumer Cyclical,Specialty Retail,umum,2025,995,7.07,✅ BAGUS,55.0983,5,0.03,0.15,20.8201,4,0.08,0.32,14.0017,4,0.08,0.32,26.6144,5,0.12,0.6,14.5497,5,0.04,0.2,,,0.05,0,0.8178,4,0.06,0.24,0.4471,3,0.02,0.06,8.8633,4,0.06,0.24,1.1835,4,0.06,0.24,22.5958,2,0.06,0.12,6.0137,1,0.06,0.06,16.3795,2,0.05,0.1,0.0016,2,0.06,0.12,52.9159,5,0.03,0.15,121.3061,5,0.03,0.15,1.6453,4,0.03,0.12,1.3703,1,0.03,0.03,1.0391,4,0.03,0.12,0,1,0.02,0.02,,,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDIY.JK,Consumer Cyclical,Specialty Retail,umum,2024,1780,6.92,✅ BAGUS,55.0483,5,0.03,0.15,23.5301,4,0.08,0.32,15.8152,5,0.08,0.4,35.0786,5,0.12,0.6,16.9492,5,0.04,0.2,,,0.05,0,1.0613,3,0.06,0.18,0.5128,3,0.02,0.06,8.9353,4,0.06,0.24,0.9485,5,0.06,0.3,41.7578,1,0.06,0.06,14.6481,1,0.06,0.06,29.0151,1,0.05,0.05,0,2,0.06,0.12,,,0.03,0,,,0.03,0,1.5136,4,0.03,0.12,1.6106,1,0.03,0.03,1.0717,4,0.03,0.12,,,0.02,0,,,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGLV.JK,Consumer Cyclical,Furnishings / Appliances,umum,2025,2200,3.89,⚠️ KURANG,36.7886,4,0.03,0.12,-5.647,1,0.08,0.08,-7.0538,1,0.08,0.08,-7.0909,1,0.12,0.12,-4.7998,1,0.04,0.04,,,0.05,0,0.4697,5,0.06,0.3,0.3179,4,0.02,0.08,-2.8071,1,0.06,0.06,,,0.06,0,,,0.06,0,32.9468,1,0.06,0.06,,,0.05,0,0,2,0.06,0.12,,,0.03,0,,,0.03,0,3.6,5,0.03,0.15,0.6072,1,0.03,0.03,0.6805,3,0.03,0.09,146.6587,5,0.02,0.1,566.7138,1,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGLV.JK,Consumer Cyclical,Furnishings / Appliances,umum,2024,78,4.25,⚠️ KURANG,42.5476,4,0.03,0.12,8.987,2,0.08,0.16,3.1611,2,0.08,0.16,0,1,0.12,0.12,0,1,0.04,0.04,,,0.05,0,0,5,0.06,0.3,0,5,0.02,0.1,2.0397,3,0.06,0.18,,,0.06,0,22.5101,2,0.06,0.12,,,0.06,0,,,0.05,0,0,2,0.06,0.12,,,0.03,0,,,0.03,0,0,1,0.03,0.03,0,1,0.03,0.03,0,1,0.03,0.03,0,1,0.02,0.02,,,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MICE.JK,Consumer Defensive,Household & Personal Products,umum,TTM,525,5.75,🟡 CUKUP,50.3782,5,0.03,0.15,7.599,2,0.08,0.16,3.603,2,0.08,0.16,4.5035,1,0.12,0.12,2.9517,2,0.04,0.08,,,0.05,0,0.5257,4,0.06,0.24,0.3446,4,0.02,0.08,3.1431,3,0.06,0.18,,,0.06,0,7.125,5,0.06,0.3,0.3209,5,0.06,0.3,,,0.05,0,0,2,0.06,0.12,366.522,5,0.03,0.15,8.7555,4,0.03,0.12,1.7134,4,0.03,0.12,1.3399,1,0.03,0.03,0.8192,4,0.03,0.12,5.2971,2,0.02,0.04,271.2644,1,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MICE.JK,Consumer Defensive,Household & Personal Products,umum,2025,575,5.67,🟡 CUKUP,50.3782,5,0.03,0.15,8.1172,2,0.08,0.16,3.603,2,0.08,0.16,4.5035,1,0.12,0.12,2.9517,2,0.04,0.08,,,0.05,0,0.5257,4,0.06,0.24,0.3446,4,0.02,0.08,3.3575,3,0.06,0.18,2.4573,3,0.06,0.18,7.9103,5,0.06,0.3,0.3562,5,0.06,0.3,5.9684,5,0.05,0.25,1.7157,2,0.06,0.12,7.4916,3,0.03,0.09,-294.9203,1,0.03,0.03,1.7134,4,0.03,0.12,1.3399,1,0.03,0.03,0.8192,4,0.03,0.12,5.2971,2,0.02,0.04,271.2644,1,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MICE.JK,Consumer Defensive,Household & Personal Products,umum,2024,485.67,5.78,🟡 CUKUP,48.8035,4,0.03,0.12,8.0656,2,0.08,0.16,3.7693,2,0.08,0.16,4.5413,1,0.12,0.12,2.9694,2,0.04,0.08,,,0.05,0,0.5293,4,0.06,0.24,0.3461,4,0.02,0.08,3.2938,3,0.06,0.18,2.4603,3,0.06,0.18,6.9175,5,0.06,0.3,0.3141,5,0.06,0.3,5.6931,5,0.05,0.25,2.0312,3,0.06,0.18,,,0.03,0,,,0.03,0,1.6874,4,0.03,0.12,1.4682,1,0.03,0.03,0.7878,3,0.03,0.09,4.6685,2,0.02,0.04,248.9584,1,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MICE.JK,Consumer Defensive,Household & Personal Products,umum,2023,565.92,5.85,🟡 CUKUP,47.9248,4,0.03,0.12,8.6058,2,0.08,0.16,3.163,2,0.08,0.16,3.8589,1,0.12,0.12,2.5861,2,0.04,0.08,,,0.05,0,0.4921,5,0.06,0.3,0.3298,4,0.02,0.08,3.4695,3,0.06,0.18,2.4004,3,0.06,0.18,9.8795,5,0.06,0.3,0.3812,5,0.06,0.3,6.0316,5,0.05,0.25,0.8716,2,0.06,0.12,,,0.03,0,,,0.03,0,1.6506,4,0.03,0.12,1.6021,1,0.03,0.03,0.8176,4,0.03,0.12,5.3825,2,0.02,0.04,235.1119,1,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MICE.JK,Consumer Defensive,Household & Personal Products,umum,2022,508.5,6.2,🟡 CUKUP,49.5978,4,0.03,0.12,9.6296,2,0.08,0.16,4.8954,2,0.08,0.16,6.3701,2,0.12,0.24,3.989,3,0.04,0.12,,,0.05,0,0.5969,4,0.06,0.24,0.3738,4,0.02,0.08,4.0677,3,0.06,0.18,2.4273,3,0.06,0.18,6.3946,5,0.06,0.3,0.4073,5,0.06,0.3,5.6781,5,0.05,0.25,2.9101,3,0.06,0.18,,,0.03,0,,,0.03,0,1.539,4,0.03,0.12,1.4151,1,0.03,0.03,0.8148,4,0.03,0.12,4.8349,2,0.02,0.04,243.9141,1,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MICE.JK,Consumer Defensive,Household & Personal Products,umum,2021,368.18,3.39,❌ BURUK,0,1,0.03,0.03,0,1,0.08,0.08,0,2,0.08,0.16,0,1,0.12,0.12,0,1,0.04,0.04,,,0.05,0,0,5,0.06,0.3,0,5,0.02,0.1,0,1,0.06,0.06,,,0.06,0,,,0.06,0,,,0.06,0,,,0.05,0,0,2,0.06,0.12,,,0.03,0,,,0.03,0,0,1,0.03,0.03,0,1,0.03,0.03,0,1,0.03,0.03,0,1,0.02,0.02,,,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINA.JK,Consumer Cyclical,Lodging,umum,TTM,336,3.79,⚠️ KURANG,63.5016,5,0.03,0.15,-45.9745,1,0.08,0.08,-32.5747,1,0.08,0.08,-1.1741,1,0.12,0.12,-1.1186,1,0.04,0.04,,,0.05,0,0.0493,5,0.06,0.3,0.0469,5,0.02,0.1,-9.9195,1,0.06,0.06,,,0.06,0,,,0.06,0,13.2153,1,0.06,0.06,,,0.05,0,0,2,0.06,0.12,-8.2356,1,0.03,0.03,,,0.03,0,17.4354,5,0.03,0.15,0.1397,1,0.03,0.03,0.0343,1,0.03,0.03,42.8723,5,0.02,0.1,2597.8301,1,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINA.JK,Consumer Cyclical,Lodging,umum,2025,382,3.79,⚠️ KURANG,63.5016,5,0.03,0.15,-45.9745,1,0.08,0.08,-32.5747,1,0.08,0.08,-1.1741,1,0.12,0.12,-1.1186,1,0.04,0.04,,,0.05,0,0.0493,5,0.06,0.3,0.0469,5,0.02,0.1,-9.9195,1,0.06,0.06,,,0.06,0,,,0.06,0,15.0245,1,0.06,0.06,,,0.05,0,0,2,0.06,0.12,-103.256,1,0.03,0.03,,,0.03,0,17.4354,5,0.03,0.15,0.1397,1,0.03,0.03,0.0343,1,0.03,0.03,42.8723,5,0.02,0.1,2597.8301,1,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINA.JK,Consumer Cyclical,Lodging,umum,2024,59,3.87,⚠️ KURANG,64.4062,5,0.03,0.15,-62.0322,1,0.08,0.08,-67.1016,1,0.08,0.08,-6.1366,1,0.12,0.12,-5.3944,1,0.04,0.04,,,0.05,0,0.1366,5,0.06,0.3,0.1201,5,0.02,0.1,-11.5921,1,0.06,0.06,,,0.06,0,,,0.06,0,5.2464,1,0.06,0.06,,,0.05,0,0,2,0.06,0.12,,,0.03,0,,,0.03,0,3.7519,5,0.03,0.15,0.1251,1,0.03,0.03,0.0804,1,0.03,0.03,34.5834,5,0.02,0.1,2890.5258,1,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINA.JK,Consumer Cyclical,Lodging,umum,2023,50,3.87,⚠️ KURANG,66.459,5,0.03,0.15,-22.1676,1,0.08,0.08,-24.9263,1,0.08,0.08,-3.0133,1,0.12,0.12,-2.7613,1,0.04,0.04,,,0.05,0,0.0903,5,0.06,0.3,0.0827,5,0.02,0.1,-10.4336,1,0.06,0.06,,,0.06,0,,,0.06,0,4.2055,1,0.06,0.06,,,0.05,0,0,2,0.06,0.12,,,0.03,0,,,0.03,0,8.3552,5,0.03,0.15,0.1669,1,0.03,0.03,0.1108,1,0.03,0.03,60.5807,5,0.02,0.1,2163.6364,1,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINA.JK,Consumer Cyclical,Lodging,umum,2022,80,3.87,⚠️ KURANG,69.2987,5,0.03,0.15,-31.5621,1,0.08,0.08,-37.5417,1,0.08,0.08,-3.5081,1,0.12,0.12,-3.2591,1,0.04,0.04,,,0.05,0,0.0754,5,0.06,0.3,0.07,5,0.02,0.1,-21.1673,1,0.06,0.06,,,0.06,0,,,0.06,0,6.5248,1,0.06,0.06,,,0.05,0,0,2,0.06,0.12,,,0.03,0,,,0.03,0,8.8004,5,0.03,0.15,0.1239,1,0.03,0.03,0.0868,1,0.03,0.03,12.854,5,0.02,0.1,2932.1204,1,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINA.JK,Consumer Cyclical,Lodging,umum,2021,50,3.39,❌ BURUK,0,1,0.03,0.03,0,1,0.08,0.08,0,2,0.08,0.16,0,1,0.12,0.12,0,1,0.04,0.04,,,0.05,0,0,5,0.06,0.3,0,5,0.02,0.1,0,1,0.06,0.06,,,0.06,0,,,0.06,0,,,0.06,0,,,0.05,0,0,2,0.06,0.12,,,0.03,0,,,0.03,0,0,1,0.03,0.03,0,1,0.03,0.03,0,1,0.03,0.03,0,1,0.02,0.02,,,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNCN.JK,Industrials,Entertainment,umum,TTM,274,7.31,✅ BAGUS,44.4851,4,0.03,0.12,18.7446,4,0.08,0.32,17.2935,5,0.08,0.4,6.2218,2,0.12,0.24,5.4597,4,0.04,0.16,,,0.05,0,0.0855,5,0.06,0.3,0.075,5,0.02,0.1,4.5323,3,0.06,0.18,,,0.06,0,2.6675,5,0.06,0.3,0.166,5,0.06,0.3,,,0.05,0,0,2,0.06,0.12,31.2959,5,0.03,0.15,14.3929,4,0.03,0.12,8.4129,5,0.03,0.15,1.251,1,0.03,0.03,0.3157,2,0.03,0.06,1.9581,1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNCN.JK,Industrials,Entertainment,umum,2025,262,7.18,✅ BAGUS,44.7627,4,0.03,0.12,18.6143,4,0.08,0.32,17.268,5,0.08,0.4,6.0515,2,0.12,0.24,5.3102,4,0.04,0.16,,,0.05,0,0.0855,5,0.06,0.3,0.075,5,0.02,0.1,4.6419,3,0.06,0.18,0.2528,5,0.06,0.3,2.9838,5,0.06,0.3,0.1806,5,0.06,0.3,3.0209,5,0.05,0.25,0,2,0.06,0.12,-5.4896,1,0.03,0.03,-13.7054,1,0.03,0.03,8.4129,5,0.03,0.15,1.2124,1,0.03,0.03,0.3075,2,0.03,0.06,1.9073,1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNCN.JK,Industrials,Entertainment,umum,2024,276,6.99,✅ BAGUS,45.9974,4,0.03,0.12,20.1897,4,0.08,0.32,13.4932,4,0.08,0.32,4.9873,1,0.12,0.12,4.3551,3,0.04,0.12,,,0.05,0,0.0958,5,0.06,0.3,0.0836,5,0.02,0.1,4.9245,3,0.06,0.18,0.2146,5,0.06,0.3,3.8704,5,0.06,0.3,0.193,5,0.06,0.3,2.8012,5,0.05,0.25,0,2,0.06,0.12,,,0.03,0,,,0.03,0,7.9851,5,0.03,0.15,1.0796,1,0.03,0.03,0.3228,2,0.03,0.06,2.3199,1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNCN.JK,Industrials,Entertainment,umum,2023,386,7.39,✅ BAGUS,46.4261,4,0.03,0.12,19.2839,4,0.08,0.32,13.2684,4,0.08,0.32,5.1467,2,0.12,0.24,4.5363,3,0.04,0.12,,,0.05,0,0.0919,5,0.06,0.3,0.081,5,0.02,0.1,8.2536,4,0.06,0.24,0.0032,5,0.06,0.3,5.6252,5,0.06,0.3,0.2895,5,0.06,0.3,3.8736,5,0.05,0.25,1.2215,2,0.06,0.12,,,0.03,0,,,0.03,0,8.0328,5,0.03,0.15,1.0989,1,0.03,0.03,0.3419,2,0.03,0.06,2.4869,1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNCN.JK,Industrials,Entertainment,umum,2022,734.52,8.18,⭐ SANGAT BAGUS,55.8762,5,0.03,0.15,32.1843,5,0.08,0.4,22.6845,5,0.08,0.4,10.7596,3,0.12,0.36,9.1715,4,0.04,0.16,,,0.05,0,0.1315,5,0.06,0.3,0.1121,5,0.02,0.1,24.6529,5,0.06,0.3,0.2956,5,0.06,0.3,5.3756,5,0.06,0.3,0.5784,4,0.06,0.24,4.0844,5,0.05,0.25,0,2,0.06,0.12,,,0.03,0,,,0.03,0,4.7186,5,0.03,0.15,1.0842,1,0.03,0.03,0.4043,2,0.03,0.06,2.8618,1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNCN.JK,Industrials,Entertainment,umum,2021,893.33,3.39,❌ BURUK,0,1,0.03,0.03,0,1,0.08,0.08,0,2,0.08,0.16,0,1,0.12,0.12,0,1,0.04,0.04,,,0.05,0,0,5,0.06,0.3,0,5,0.02,0.1,0,1,0.06,0.06,,,0.06,0,,,0.06,0,,,0.06,0,,,0.05,0,1.0189,2,0.06,0.12,,,0.03,0,,,0.03,0,0,1,0.03,0.03,0,1,0.03,0.03,0,1,0.03,0.03,0,1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPMX.JK,Consumer Cyclical,Auto Manufacturers,umum,TTM,995,6.23,🟡 CUKUP,8.1875,1,0.03,0.03,2.1143,1,0.08,0.08,2.7776,2,0.08,0.16,7.4517,2,0.12,0.24,5.2233,4,0.04,0.16,,,0.05,0,0.4266,5,0.06,0.3,0.299,4,0.02,0.08,6.393,4,0.06,0.24,,,0.06,0,9.7758,5,0.06,0.3,0.7285,4,0.06,0.24,,,0.05,0,0,2,0.06,0.12,5.013,3,0.03,0.09,-474.8068,1,0.03,0.03,1.6834,4,0.03,0.12,22.0588,5,0.03,0.15,1.8805,5,0.03,0.15,88.9122,5,0.02,0.1,3.8068,4,0.03,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPMX.JK,Consumer Cyclical,Auto Manufacturers,umum,2025,965,7.02,✅ BAGUS,8.4266,1,0.03,0.03,2.4951,1,0.08,0.08,2.8596,2,0.08,0.16,7.721,2,0.12,0.24,5.412,4,0.04,0.16,,,0.05,0,0.4266,5,0.06,0.3,0.299,4,0.02,0.08,7.559,4,0.06,0.24,-1,5,0.06,0.3,9.1653,5,0.06,0.3,0.7077,4,0.06,0.24,6.9762,5,0.05,0.25,12.415,5,0.06,0.3,8.2235,3,0.03,0.09,-10.7845,1,0.03,0.03,1.6834,4,0.03,0.12,22.142,5,0.03,0.15,1.8925,5,0.03,0.15,89.4808,5,0.02,0.1,3.7819,4,0.03,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPMX.JK,Consumer Cyclical,Auto Manufacturers,umum,2024,876.56,7.54,✅ BAGUS,8.1692,1,0.03,0.03,2.5327,1,0.08,0.08,3.4926,2,0.08,0.16,9.2204,3,0.12,0.36,6.4501,4,0.04,0.16,,,0.05,0,0.4295,5,0.06,0.3,0.3004,4,0.02,0.08,7.9807,4,0.06,0.24,-1,5,0.06,0.3,6.8361,5,0.06,0.3,0.6303,4,0.06,0.24,4.9584,5,0.05,0.25,12.8585,5,0.06,0.3,,,0.03,0,,,0.03,0,1.7368,4,0.03,0.12,34.4312,5,0.03,0.15,1.8468,5,0.03,0.15,68.2774,5,0.02,0.1,-6.2952,5,0.03,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPMX.JK,Consumer Cyclical,Auto Manufacturers,umum,2023,833.03,7.67,✅ BAGUS,8.7685,1,0.03,0.03,2.1646,1,0.08,0.08,3.7926,2,0.08,0.16,8.6,3,0.12,0.36,6.1126,4,0.04,0.16,,,0.05,0,0.4069,5,0.06,0.3,0.2892,4,0.02,0.08,186.4444,5,0.06,0.3,-1,5,0.06,0.3,7.0731,5,0.06,0.3,0.6083,4,0.06,0.24,6.7383,5,0.05,0.25,15.8547,5,0.06,0.3,,,0.03,0,,,0.03,0,1.8755,4,0.03,0.12,45.9385,5,0.03,0.15,1.6117,5,0.03,0.15,57.662,5,0.02,0.1,-5.2228,5,0.03,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPMX.JK,Consumer Cyclical,Auto Manufacturers,umum,2022,780.01,7.85,✅ BAGUS,8.5338,1,0.03,0.03,2.409,1,0.08,0.08,5.193,3,0.08,0.24,10.6952,3,0.12,0.36,7.4437,4,0.04,0.16,,,0.05,0,0.4368,5,0.06,0.3,0.304,4,0.02,0.08,177.5442,5,0.06,0.3,-1,5,0.06,0.3,5.2607,5,0.06,0.3,0.5626,4,0.06,0.24,4.8757,5,0.05,0.25,22.5101,5,0.06,0.3,,,0.03,0,,,0.03,0,1.8828,4,0.03,0.12,31.6018,5,0.03,0.15,1.4334,5,0.03,0.15,56.7312,5,0.02,0.1,-11.498,5,0.03,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPMX.JK,Consumer Cyclical,Auto Manufacturers,umum,2021,665.13,3.39,❌ BURUK,0,1,0.03,0.03,0,1,0.08,0.08,0,2,0.08,0.16,0,1,0.12,0.12,0,1,0.04,0.04,,,0.05,0,0,5,0.06,0.3,0,5,0.02,0.1,0,1,0.06,0.06,,,0.06,0,,,0.06,0,,,0.06,0,,,0.05,0,0,2,0.06,0.12,,,0.03,0,,,0.03,0,0,1,0.03,0.03,0,1,0.03,0.03,0,1,0.03,0.03,0,1,0.02,0.02,,,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
